model_name,accuracy
model_67_8906.pth,0.999
model_67_8907.pth,1.0
model_67_8908.pth,0.997
model_67_8909.pth,1.0
model_67_8910.pth,0.999
model_67_8911.pth,0.999
model_67_8912.pth,0.999
model_67_8913.pth,1.0
model_67_8914.pth,1.0
model_67_8915.pth,0.999
model_67_8916.pth,0.999
model_67_8917.pth,0.997
model_67_8918.pth,1.0
model_67_8919.pth,0.998
model_67_8920.pth,0.997
model_67_8921.pth,1.0
model_67_8922.pth,0.999
model_67_8923.pth,0.999
model_67_8924.pth,1.0
model_67_8925.pth,0.999
model_67_8926.pth,0.999
model_67_8927.pth,0.999
model_67_8928.pth,0.999
model_67_8929.pth,0.999
model_67_8930.pth,0.997
model_67_8931.pth,0.997
model_67_8932.pth,0.999
model_67_8933.pth,1.0
model_67_8934.pth,0.999
model_67_8935.pth,0.998
model_67_8936.pth,0.999
model_67_8937.pth,1.0
model_67_8938.pth,0.999
model_67_8939.pth,1.0
model_67_8940.pth,1.0
model_67_8941.pth,0.997
model_67_8942.pth,0.999
model_67_8943.pth,0.998
model_67_8944.pth,0.999
model_67_8945.pth,0.999
model_67_8946.pth,0.999
model_67_8947.pth,0.999
model_67_8948.pth,0.999
model_67_8949.pth,0.999
model_67_8950.pth,1.0
model_67_8951.pth,0.999
model_67_8952.pth,0.999
model_67_8953.pth,0.997
model_67_8954.pth,0.998
model_67_8955.pth,0.999
model_67_8956.pth,0.999
model_67_8957.pth,0.999
model_67_8958.pth,0.999
model_67_8959.pth,1.0
model_67_8960.pth,1.0
model_67_8961.pth,1.0
model_67_8962.pth,1.0
model_67_8963.pth,0.999
model_67_8964.pth,0.999
model_67_8965.pth,0.999
model_67_8966.pth,1.0
model_67_8967.pth,0.999
model_67_8968.pth,0.998
model_67_8969.pth,0.997
model_67_8970.pth,1.0
model_67_8971.pth,0.998
model_67_8972.pth,0.998
model_67_8973.pth,1.0
model_67_8974.pth,0.999
model_67_8975.pth,0.997
model_67_8976.pth,0.999
model_67_8977.pth,0.999
model_67_8978.pth,0.999
model_67_8979.pth,0.999
model_67_8980.pth,0.997
model_67_8981.pth,0.999
model_67_8982.pth,0.998
model_67_8983.pth,0.999
model_67_8984.pth,1.0
model_67_8985.pth,0.999
model_67_8986.pth,0.999
model_67_8987.pth,0.999
model_67_8988.pth,1.0
model_67_8989.pth,0.997
model_67_8990.pth,0.999
model_67_8991.pth,0.999
model_67_8992.pth,1.0
model_67_8993.pth,0.999
model_67_8994.pth,1.0
model_67_8995.pth,1.0
model_67_8996.pth,0.996
model_67_8997.pth,0.997
model_67_8998.pth,1.0
model_67_8999.pth,1.0
model_67_9000.pth,0.998
model_67_9001.pth,1.0
model_67_9002.pth,0.999
model_67_9003.pth,0.999
model_67_9004.pth,1.0
model_67_9005.pth,0.998
model_67_9006.pth,0.999
model_67_9007.pth,0.997
model_67_9008.pth,0.999
model_67_9009.pth,0.999
model_67_9010.pth,0.999
model_67_9011.pth,0.999
model_67_9012.pth,1.0
model_67_9013.pth,0.999
model_67_9014.pth,0.999
model_67_9015.pth,1.0
model_67_9016.pth,0.997
model_67_9017.pth,0.999
model_67_9018.pth,1.0
model_67_9019.pth,1.0
model_67_9020.pth,0.999
model_67_9021.pth,0.999
model_67_9022.pth,1.0
model_67_9023.pth,1.0
model_67_9024.pth,0.999
model_67_9025.pth,0.999
model_67_9026.pth,0.999
model_67_9027.pth,0.999
model_67_9028.pth,0.999
model_67_9029.pth,0.999
model_67_9030.pth,0.999
model_67_9031.pth,1.0
model_67_9032.pth,0.999
model_67_9033.pth,0.998
model_67_9034.pth,0.997
model_67_9035.pth,1.0
model_67_9036.pth,1.0
model_67_9037.pth,0.994
model_67_9038.pth,0.999
model_67_9039.pth,0.998
model_67_9040.pth,0.999
model_67_9041.pth,0.999
model_67_9042.pth,0.999
model_67_9043.pth,0.999
model_67_9044.pth,0.999
model_67_9045.pth,0.999
model_67_9046.pth,0.999
model_67_9047.pth,0.965
model_67_9048.pth,0.997
model_67_9049.pth,0.999
model_67_9050.pth,0.999
model_67_9051.pth,0.999
model_67_9052.pth,0.998
model_67_9053.pth,0.997
model_67_9054.pth,1.0
model_67_9055.pth,0.999
model_67_9056.pth,0.998
model_67_9057.pth,0.997
model_67_9058.pth,0.997
model_67_9059.pth,0.999
model_67_9060.pth,1.0
model_67_9061.pth,0.997
model_67_9062.pth,0.999
model_67_9063.pth,0.999
model_67_9064.pth,0.999
model_67_9065.pth,0.999
model_67_9066.pth,1.0
model_67_9067.pth,1.0
model_67_9068.pth,1.0
model_67_9069.pth,0.999
model_67_9070.pth,0.998
model_67_9071.pth,0.998
model_67_9072.pth,0.999
model_67_9073.pth,0.999
model_67_9074.pth,0.999
model_67_9075.pth,0.999
model_67_9076.pth,1.0
model_67_9077.pth,0.999
model_67_9078.pth,0.999
model_67_9079.pth,0.994
model_67_9080.pth,0.999
model_67_9081.pth,0.999
model_67_9082.pth,0.999
model_67_9083.pth,0.999
model_67_9084.pth,0.999
model_67_9085.pth,0.999
model_67_9086.pth,1.0
model_67_9087.pth,0.998
model_67_9088.pth,0.993
model_67_9089.pth,0.999
model_67_9090.pth,1.0
model_67_9091.pth,0.999
model_67_9092.pth,1.0
model_67_9093.pth,0.999
model_67_9094.pth,0.999
model_67_9095.pth,1.0
model_67_9096.pth,0.999
model_67_9097.pth,1.0
model_67_9098.pth,0.999
model_67_9099.pth,0.999
model_67_9100.pth,0.999
model_67_9101.pth,0.999
model_67_9102.pth,0.999
model_67_9103.pth,0.999
model_67_9104.pth,0.999
model_67_9105.pth,0.998
model_67_9106.pth,0.997
model_67_9107.pth,1.0
model_67_9108.pth,0.999
model_67_9109.pth,0.995
model_67_9110.pth,0.998
model_67_9111.pth,0.999
model_67_9112.pth,1.0
model_67_9113.pth,0.999
model_67_9114.pth,0.999
model_67_9115.pth,0.999
model_67_9116.pth,0.999
model_67_9117.pth,0.999
model_67_9118.pth,0.999
model_67_9119.pth,1.0
model_67_9120.pth,0.999
model_67_9121.pth,0.999
model_67_9122.pth,0.999
model_67_9123.pth,1.0
model_67_9124.pth,1.0
model_67_9125.pth,0.999
model_67_9126.pth,0.999
model_67_9127.pth,0.999
model_67_9128.pth,0.999
model_67_9129.pth,0.999
model_67_9130.pth,0.997
model_67_9131.pth,1.0
model_67_9132.pth,1.0
model_67_9133.pth,0.999
model_67_9134.pth,0.998
model_67_9135.pth,0.999
model_67_9136.pth,0.999
model_67_9137.pth,1.0
model_67_9138.pth,1.0
model_67_9139.pth,0.999
model_67_9140.pth,0.999
model_67_9141.pth,0.999
model_67_9142.pth,0.999
model_67_9143.pth,0.999
model_67_9144.pth,0.999
model_67_9145.pth,0.999
model_67_9146.pth,0.999
model_67_9147.pth,1.0
model_67_9148.pth,0.999
model_67_9149.pth,0.999
model_67_9150.pth,0.999
model_67_9151.pth,0.999
model_67_9152.pth,0.998
model_67_9153.pth,0.999
model_67_9154.pth,0.998
model_67_9155.pth,0.999
model_67_9156.pth,0.997
model_67_9157.pth,0.999
model_67_9158.pth,0.998
model_67_9159.pth,0.999
model_67_9160.pth,1.0
model_67_9161.pth,0.999
model_67_9162.pth,0.999
model_67_9163.pth,0.999
model_67_9164.pth,1.0
model_67_9165.pth,0.999
model_67_9166.pth,0.999
model_67_9167.pth,0.999
model_67_9168.pth,0.999
model_67_9169.pth,0.997
model_67_9170.pth,0.999
model_67_9171.pth,0.999
model_67_9172.pth,0.999
model_67_9173.pth,1.0
model_67_9174.pth,0.997
model_67_9175.pth,0.995
model_67_9176.pth,0.999
model_67_9177.pth,0.999
model_67_9178.pth,1.0
model_67_9179.pth,1.0
model_67_9180.pth,0.999
model_67_9181.pth,1.0
model_67_9182.pth,1.0
model_67_9183.pth,1.0
model_67_9184.pth,0.992
model_67_9185.pth,1.0
model_67_9186.pth,1.0
model_67_9187.pth,0.991
model_67_9188.pth,0.999
model_67_9189.pth,0.999
model_67_9190.pth,0.999
model_67_9191.pth,0.999
model_67_9192.pth,1.0
model_67_9193.pth,1.0
model_67_9194.pth,0.999
model_67_9195.pth,0.999
model_67_9196.pth,0.999
model_67_9197.pth,0.999
model_67_9198.pth,0.999
model_67_9199.pth,0.999
model_67_9200.pth,0.999
model_67_9201.pth,0.999
model_67_9202.pth,1.0
model_67_9203.pth,0.997
model_67_9204.pth,1.0
model_67_9205.pth,0.999
model_67_9206.pth,0.999
model_67_9207.pth,0.997
model_67_9208.pth,0.999
model_67_9209.pth,0.998
model_67_9210.pth,0.999
model_67_9211.pth,1.0
model_67_9212.pth,0.999
model_67_9213.pth,0.991
model_67_9214.pth,0.999
model_67_9215.pth,0.999
model_67_9216.pth,0.999
model_67_9217.pth,1.0
model_67_9218.pth,0.998
model_67_9219.pth,0.999
model_67_9220.pth,0.999
model_67_9221.pth,0.999
model_67_9222.pth,1.0
model_67_9223.pth,0.998
model_67_9224.pth,1.0
model_67_9225.pth,0.999
model_67_9226.pth,1.0
model_67_9227.pth,0.998
model_67_9228.pth,0.998
model_67_9229.pth,0.999
model_67_9230.pth,0.999
model_67_9231.pth,1.0
model_67_9232.pth,1.0
model_67_9233.pth,0.999
model_67_9234.pth,0.999
model_67_9235.pth,0.997
model_67_9236.pth,1.0
model_67_9237.pth,0.999
model_67_9238.pth,1.0
model_67_9239.pth,1.0
model_67_9240.pth,0.994
model_67_9241.pth,0.999
model_67_9242.pth,0.999
model_67_9243.pth,0.999
model_67_9244.pth,1.0
model_67_9245.pth,0.993
model_67_9246.pth,0.999
model_67_9247.pth,0.999
model_67_9248.pth,0.999
model_67_9249.pth,0.997
model_67_9250.pth,1.0
model_67_9251.pth,0.999
model_67_9252.pth,0.999
model_67_9253.pth,0.998
model_67_9254.pth,0.999
model_67_9255.pth,1.0
model_67_9256.pth,0.999
model_67_9257.pth,0.999
model_67_9258.pth,0.999
model_67_9259.pth,0.999
model_67_9260.pth,0.997
model_67_9261.pth,0.999
model_67_9262.pth,0.999
model_67_9263.pth,0.999
model_67_9264.pth,0.999
model_67_9265.pth,0.999
model_67_9266.pth,0.999
model_67_9267.pth,1.0
model_67_9268.pth,0.999
model_67_9269.pth,0.999
model_67_9270.pth,1.0
model_67_9271.pth,0.999
model_67_9272.pth,0.999
model_67_9273.pth,0.998
model_67_9274.pth,0.999
model_67_9275.pth,0.997
model_67_9276.pth,0.999
model_67_9277.pth,1.0
model_67_9278.pth,0.999
model_67_9279.pth,0.998
model_67_9280.pth,0.999
model_67_9281.pth,1.0
model_67_9282.pth,0.998
model_67_9283.pth,1.0
model_67_9284.pth,0.999
model_67_9285.pth,1.0
model_67_9286.pth,0.999
model_67_9287.pth,0.999
model_67_9288.pth,1.0
model_67_9289.pth,1.0
model_67_9290.pth,0.999
model_67_9291.pth,1.0
model_67_9292.pth,0.997
model_67_9293.pth,1.0
model_67_9294.pth,0.999
model_67_9295.pth,0.999
model_67_9296.pth,0.999
model_67_9297.pth,0.999
model_67_9298.pth,0.998
model_67_9299.pth,0.999
model_67_9300.pth,1.0
model_67_9301.pth,0.992
model_67_9302.pth,1.0
model_67_9303.pth,0.999
model_67_9304.pth,0.997
model_67_9305.pth,0.999
model_67_9306.pth,0.999
model_67_9307.pth,0.999
model_67_9308.pth,1.0
model_67_9309.pth,0.999
model_67_9310.pth,0.999
model_67_9311.pth,1.0
model_67_9312.pth,1.0
model_67_9313.pth,0.999
model_67_9314.pth,0.997
model_67_9315.pth,1.0
model_67_9316.pth,1.0
model_67_9317.pth,0.999
model_67_9318.pth,0.999
model_67_9319.pth,1.0
model_67_9320.pth,0.998
model_67_9321.pth,0.999
model_67_9322.pth,0.999
model_67_9323.pth,0.997
model_67_9324.pth,0.999
model_67_9325.pth,0.999
model_67_9326.pth,0.999
model_67_9327.pth,1.0
model_67_9328.pth,0.999
model_67_9329.pth,0.998
model_67_9330.pth,0.999
model_67_9331.pth,0.999
model_67_9332.pth,0.999
model_67_9333.pth,0.999
model_67_9334.pth,0.999
model_67_9335.pth,0.999
model_67_9336.pth,0.998
model_67_9337.pth,0.999
model_67_9338.pth,1.0
model_67_9339.pth,1.0
model_67_9340.pth,0.999
model_67_9341.pth,0.997
model_67_9342.pth,0.999
model_67_9343.pth,0.999
model_67_9344.pth,0.999
model_67_9345.pth,0.999
model_67_9346.pth,1.0
model_67_9347.pth,0.999
model_67_9348.pth,0.999
model_67_9349.pth,0.999
model_67_9350.pth,0.999
model_67_9351.pth,1.0
model_67_9352.pth,0.998
model_67_9353.pth,0.999
model_67_9354.pth,1.0
model_67_9355.pth,0.999
model_67_9356.pth,0.999
model_67_9357.pth,0.981
model_67_9358.pth,1.0
model_67_9359.pth,1.0
model_67_9360.pth,0.995
model_67_9361.pth,0.999
model_67_9362.pth,0.999
model_67_9363.pth,0.999
model_67_9364.pth,0.993
model_67_9365.pth,0.999
model_67_9366.pth,1.0
model_67_9367.pth,1.0
model_67_9368.pth,0.995
model_67_9369.pth,0.999
model_67_9370.pth,1.0
model_67_9371.pth,0.999
model_67_9372.pth,0.999
model_67_9373.pth,1.0
model_67_9374.pth,0.999
model_67_9375.pth,0.999
model_67_9376.pth,1.0
model_67_9377.pth,0.999
model_67_9378.pth,1.0
model_67_9379.pth,1.0
model_67_9380.pth,1.0
model_67_9381.pth,0.999
model_67_9382.pth,1.0
model_67_9383.pth,0.999
model_67_9384.pth,0.997
model_67_9385.pth,0.998
model_67_9386.pth,0.999
model_67_9387.pth,0.999
model_67_9388.pth,1.0
model_67_9389.pth,0.999
model_67_9390.pth,0.999
model_67_9391.pth,0.999
model_67_9392.pth,0.999
model_67_9393.pth,0.999
model_67_9394.pth,1.0
model_67_9395.pth,0.999
model_67_9396.pth,0.999
model_67_9397.pth,0.999
model_67_9398.pth,1.0
model_67_9399.pth,0.998
model_67_9400.pth,1.0
model_67_9401.pth,0.999
model_67_9402.pth,1.0
model_67_9403.pth,0.999
model_67_9404.pth,1.0
model_67_9405.pth,0.999
model_67_9406.pth,0.999
model_67_9407.pth,0.995
model_67_9408.pth,1.0
model_67_9409.pth,0.999
model_67_9410.pth,0.999
model_67_9411.pth,0.999
model_67_9412.pth,0.999
model_67_9413.pth,0.999
model_67_9414.pth,0.999
model_67_9415.pth,1.0
model_67_9416.pth,0.999
model_67_9417.pth,1.0
model_67_9418.pth,0.999
model_67_9419.pth,0.999
model_67_9420.pth,1.0
model_67_9421.pth,0.995
model_67_9422.pth,1.0
model_67_9423.pth,0.997
model_67_9424.pth,1.0
model_67_9425.pth,0.999
model_67_9426.pth,0.999
model_67_9427.pth,0.999
model_67_9428.pth,0.997
model_67_9429.pth,1.0
model_67_9430.pth,1.0
model_67_9431.pth,0.999
model_67_9432.pth,0.999
model_67_9433.pth,1.0
model_67_9434.pth,0.999
model_67_9435.pth,0.999
model_67_9436.pth,0.999
model_67_9437.pth,0.999
model_67_9438.pth,1.0
model_67_9439.pth,0.999
model_67_9440.pth,0.997
model_67_9441.pth,1.0
model_67_9442.pth,0.999
model_67_9443.pth,1.0
model_67_9444.pth,0.999
model_67_9445.pth,0.997
model_67_9446.pth,0.999
model_67_9447.pth,0.999
model_67_9448.pth,0.999
model_67_9449.pth,0.999
model_67_9450.pth,0.999
model_67_9451.pth,0.999
model_67_9452.pth,0.999
model_67_9453.pth,1.0
model_67_9454.pth,0.998
model_67_9455.pth,0.999
model_67_9456.pth,0.998
model_67_9457.pth,0.999
model_67_9458.pth,0.999
model_67_9459.pth,0.999
model_67_9460.pth,0.998
model_67_9461.pth,1.0
model_67_9462.pth,1.0
model_67_9463.pth,0.999
model_67_9464.pth,0.998
model_67_9465.pth,0.999
model_67_9466.pth,1.0
model_67_9467.pth,0.999
model_67_9468.pth,0.998
model_67_9469.pth,0.999
model_67_9470.pth,0.999
model_67_9471.pth,1.0
model_67_9472.pth,0.999
model_67_9473.pth,1.0
model_67_9474.pth,1.0
model_67_9475.pth,0.999
model_67_9476.pth,0.999
model_67_9477.pth,0.999
model_67_9478.pth,0.999
model_67_9479.pth,0.997
model_67_9480.pth,1.0
model_67_9481.pth,0.999
model_67_9482.pth,0.997
model_67_9483.pth,1.0
model_67_9484.pth,0.98
model_67_9485.pth,0.998
model_67_9486.pth,1.0
model_67_9487.pth,1.0
model_67_9488.pth,1.0
model_67_9489.pth,0.997
model_67_9490.pth,0.999
model_67_9491.pth,1.0
model_67_9492.pth,1.0
model_67_9493.pth,0.999
model_67_9494.pth,0.999
model_67_9495.pth,0.999
model_67_9496.pth,0.999
model_67_9497.pth,0.999
model_67_9498.pth,0.996
model_67_9499.pth,0.999
model_67_9500.pth,0.999
model_67_9501.pth,1.0
model_67_9502.pth,0.997
model_67_9503.pth,0.999
model_67_9504.pth,1.0
model_67_9505.pth,0.999
model_67_9506.pth,0.999
model_67_9507.pth,0.997
model_67_9508.pth,0.999
model_67_9509.pth,0.998
model_67_9510.pth,0.999
model_67_9511.pth,0.997
model_67_9512.pth,0.999
model_67_9513.pth,0.999
model_67_9514.pth,0.998
model_67_9515.pth,0.999
model_67_9516.pth,1.0
model_67_9517.pth,0.999
model_67_9518.pth,0.999
model_67_9519.pth,0.997
model_67_9520.pth,0.999
model_67_9521.pth,0.998
model_67_9522.pth,0.998
model_67_9523.pth,0.998
model_67_9524.pth,0.958
model_67_9525.pth,0.999
model_67_9526.pth,0.999
model_67_9527.pth,0.999
model_67_9528.pth,0.997
model_67_9529.pth,0.999
model_67_9530.pth,0.999
model_67_9531.pth,1.0
model_67_9532.pth,0.999
model_67_9533.pth,0.999
model_67_9534.pth,0.999
model_67_9535.pth,1.0
model_67_9536.pth,0.999
model_67_9537.pth,1.0
model_67_9538.pth,0.999
model_67_9539.pth,0.999
model_67_9540.pth,0.999
model_67_9541.pth,0.999
model_67_9542.pth,1.0
model_67_9543.pth,0.999
model_67_9544.pth,0.999
model_67_9545.pth,0.999
model_67_9546.pth,0.995
model_67_9547.pth,1.0
model_67_9548.pth,0.999
model_67_9549.pth,0.999
model_67_9550.pth,1.0
model_67_9551.pth,0.999
model_67_9552.pth,0.999
model_67_9553.pth,0.998
model_67_9554.pth,0.999
model_67_9555.pth,0.999
model_67_9556.pth,0.999
model_67_9557.pth,0.999
model_67_9558.pth,0.999
model_67_9559.pth,0.997
model_67_9560.pth,0.999
model_67_9561.pth,0.999
model_67_9562.pth,0.996
model_67_9563.pth,1.0
model_67_9564.pth,0.999
model_67_9565.pth,1.0
model_67_9566.pth,0.998
model_67_9567.pth,0.999
model_67_9568.pth,0.999
model_67_9569.pth,0.999
model_67_9570.pth,0.999
model_67_9571.pth,0.999
model_67_9572.pth,0.995
model_67_9573.pth,0.999
model_67_9574.pth,0.997
model_67_9575.pth,1.0
model_67_9576.pth,0.999
model_67_9577.pth,1.0
model_67_9578.pth,0.999
model_67_9579.pth,0.999
model_67_9580.pth,0.999
model_67_9581.pth,0.999
model_67_9582.pth,0.999
model_67_9583.pth,0.995
model_67_9584.pth,0.999
model_67_9585.pth,0.997
model_67_9586.pth,1.0
model_67_9587.pth,0.999
model_67_9588.pth,1.0
model_67_9589.pth,1.0
model_67_9590.pth,0.999
model_67_9591.pth,1.0
model_67_9592.pth,0.999
model_67_9593.pth,1.0
model_67_9594.pth,0.999
model_67_9595.pth,0.999
model_67_9596.pth,0.998
model_67_9597.pth,0.997
model_67_9598.pth,0.997
model_67_9599.pth,0.998
model_67_9600.pth,0.999
model_67_9601.pth,0.999
model_67_9602.pth,0.998
model_67_9603.pth,0.999
model_67_9604.pth,0.999
model_67_9605.pth,0.998
model_67_9606.pth,1.0
model_67_9607.pth,0.999
model_67_9608.pth,1.0
model_67_9609.pth,0.998
model_67_9610.pth,0.998
model_67_9611.pth,0.999
model_67_9612.pth,1.0
model_67_9613.pth,1.0
model_67_9614.pth,0.999
model_67_9615.pth,0.999
model_67_9616.pth,0.997
model_67_9617.pth,0.999
model_67_9618.pth,0.999
model_67_9619.pth,0.999
model_67_9620.pth,0.999
model_67_9621.pth,0.999
model_67_9622.pth,0.999
model_67_9623.pth,0.995
model_67_9624.pth,0.999
model_67_9625.pth,0.999
model_67_9626.pth,0.999
model_67_9627.pth,0.999
model_67_9628.pth,0.997
model_67_9629.pth,0.999
model_67_9630.pth,1.0
model_67_9631.pth,1.0
model_67_9632.pth,0.998
model_67_9633.pth,0.999
model_67_9634.pth,0.998
model_67_9635.pth,0.999
model_67_9636.pth,0.997
model_67_9637.pth,0.999
model_67_9638.pth,0.999
model_67_9639.pth,0.999
model_67_9640.pth,0.999
model_67_9641.pth,0.998
model_67_9642.pth,0.999
model_67_9643.pth,1.0
model_67_9644.pth,1.0
model_67_9645.pth,0.999
model_67_9646.pth,0.999
model_67_9647.pth,0.999
model_67_9648.pth,1.0
model_67_9649.pth,0.999
model_67_9650.pth,1.0
model_67_9651.pth,1.0
model_67_9652.pth,1.0
model_67_9653.pth,0.999
model_67_9654.pth,1.0
model_67_9655.pth,1.0
model_67_9656.pth,1.0
model_67_9657.pth,0.999
model_67_9658.pth,1.0
model_67_9659.pth,0.999
model_67_9660.pth,0.999
model_67_9661.pth,0.999
model_67_9662.pth,0.997
model_67_9663.pth,1.0
model_67_9664.pth,0.999
model_67_9665.pth,0.999
model_67_9666.pth,0.999
model_67_9667.pth,0.999
model_67_9668.pth,1.0
model_67_9669.pth,0.999
model_67_9670.pth,1.0
model_67_9671.pth,0.999
model_67_9672.pth,0.997
model_67_9673.pth,0.997
model_67_9674.pth,0.998
model_67_9675.pth,0.999
model_67_9676.pth,0.999
model_67_9677.pth,0.999
model_67_9678.pth,0.999
model_67_9679.pth,0.999
model_67_9680.pth,0.999
model_67_9681.pth,1.0
model_67_9682.pth,0.999
model_67_9683.pth,0.998
model_67_9684.pth,1.0
model_67_9685.pth,0.999
model_67_9686.pth,0.999
model_67_9687.pth,1.0
model_67_9688.pth,0.999
model_67_9689.pth,0.999
model_67_9690.pth,1.0
model_67_9691.pth,1.0
model_67_9692.pth,0.999
model_67_9693.pth,0.999
model_67_9694.pth,0.997
model_67_9695.pth,0.999
model_67_9696.pth,1.0
model_67_9697.pth,0.999
model_67_9698.pth,0.999
model_67_9699.pth,0.997
model_67_9700.pth,1.0
model_67_9701.pth,1.0
model_67_9702.pth,0.999
model_67_9703.pth,0.999
model_67_9704.pth,0.999
model_67_9705.pth,1.0
model_67_9706.pth,0.999
model_67_9707.pth,0.999
model_67_9708.pth,1.0
model_67_9709.pth,0.999
model_67_9710.pth,0.999
model_67_9711.pth,0.999
model_67_9712.pth,1.0
model_67_9713.pth,1.0
model_67_9714.pth,0.997
model_67_9715.pth,0.995
model_67_9716.pth,1.0
model_67_9717.pth,0.999
model_67_9718.pth,0.999
model_67_9719.pth,0.999
model_67_9720.pth,0.999
model_67_9721.pth,1.0
model_67_9722.pth,0.997
model_67_9723.pth,0.999
model_67_9724.pth,0.997
model_67_9725.pth,1.0
model_67_9726.pth,1.0
model_67_9727.pth,0.997
model_67_9728.pth,0.997
model_67_9729.pth,0.999
model_67_9730.pth,1.0
model_67_9731.pth,1.0
model_67_9732.pth,0.999
model_67_9733.pth,0.999
model_67_9734.pth,0.999
model_67_9735.pth,1.0
model_67_9736.pth,0.999
model_67_9737.pth,0.999
model_67_9738.pth,1.0
model_67_9739.pth,0.999
model_67_9740.pth,0.999
model_67_9741.pth,0.999
model_67_9742.pth,0.999
model_67_9743.pth,0.999
model_67_9744.pth,0.999
model_67_9745.pth,0.998
model_67_9746.pth,0.999
model_67_9747.pth,0.997
model_67_9748.pth,0.997
model_67_9749.pth,1.0
model_67_9750.pth,0.999
model_67_9751.pth,0.999
model_67_9752.pth,0.999
model_67_9753.pth,0.999
model_67_9754.pth,0.998
model_67_9755.pth,0.999
model_67_9756.pth,0.997
model_67_9757.pth,0.993
model_67_9758.pth,1.0
model_67_9759.pth,0.999
model_67_9760.pth,0.999
model_67_9761.pth,1.0
model_67_9762.pth,1.0
model_67_9763.pth,1.0
model_67_9764.pth,0.999
model_67_9765.pth,1.0
model_67_9766.pth,0.999
model_67_9767.pth,0.998
model_67_9768.pth,0.999
model_67_9769.pth,0.978
model_67_9770.pth,0.999
model_67_9771.pth,0.999
model_67_9772.pth,0.999
model_67_9773.pth,0.995
model_67_9774.pth,0.999
model_67_9775.pth,0.998
model_67_9776.pth,1.0
model_67_9777.pth,0.999
model_67_9778.pth,0.995
model_67_9779.pth,0.999
model_67_9780.pth,0.999
model_67_9781.pth,0.998
model_67_9782.pth,0.999
model_67_9783.pth,0.999
model_67_9784.pth,0.998
model_67_9785.pth,1.0
model_67_9786.pth,0.999
model_67_9787.pth,0.999
model_67_9788.pth,0.999
model_67_9789.pth,0.999
model_67_9790.pth,0.998
model_67_9791.pth,0.999
model_67_9792.pth,1.0
model_67_9793.pth,0.999
model_67_9794.pth,0.999
model_67_9795.pth,0.999
model_67_9796.pth,1.0
model_67_9797.pth,0.999
model_67_9798.pth,1.0
model_67_9799.pth,0.999
model_67_9800.pth,0.998
model_67_9801.pth,0.999
model_67_9802.pth,0.999
model_67_9803.pth,0.999
model_67_9804.pth,1.0
model_67_9805.pth,0.999
model_67_9806.pth,0.999
model_67_9807.pth,0.999
model_67_9808.pth,0.995
model_67_9809.pth,0.998
model_67_9810.pth,1.0
model_67_9811.pth,0.999
model_67_9812.pth,0.998
model_67_9813.pth,0.999
model_67_9814.pth,0.997
model_67_9815.pth,0.999
model_67_9816.pth,0.999
model_67_9817.pth,1.0
model_67_9818.pth,0.999
model_67_9819.pth,0.999
model_67_9820.pth,0.999
